Student_ID,Age,Gender,City,Education_Level,Employment_Status,Course_Name,Course_Category,Course_Fee_INR,Device_Used,Enrollment_Date,Time_Spent_Hours,Videos_Watched,Assignments_Submitted,Quiz_Score,Login_Frequency_Per_Month,Completion_Status,Certificate_Earned,Course_Rating,Feedback_Sentiment
STU0527,20,Female,Chennai,Bachelor's,Student,Power BI Masterclass,BI Tools,3499,Desktop,30-10-2023,110,11,12,65,7,Completed,Yes,4.1,Positive
STU0528,29,Male,Hyderabad,Master's,Working Professional,Business Intelligence,BI Tools,4499,Desktop,21-07-2024,5,19,0,64,19,Dropped,No,,Negative
STU0529,43,Male,Chennai,Master's,Working Professional,Power BI Masterclass,BI Tools,3499,Mobile,11-05-2023,24,17,15,38,8,Dropped,No,,Negative
STU0530,33,Male,Ahmedabad,Master's,Job Seeker,SQL Fundamentals,Data Analytics,2499,Mobile,16-07-2023,28,33,13,34,10,Dropped,No,,Negative
STU0531,36,Female,Pune,Bachelor's,Student,Python for Beginners,Programming,1999,Desktop,06-03-2024,62,22,3,97,17,Completed,Yes,4.2,Positive
STU0532,22,Female,Pune,Bachelor's,Working Professional,Web Development with HTML/CSS,Programming,2999,Mobile,11-11-2024,107,44,11,85,1,Completed,Yes,4.5,Neutral
STU0533,39,Male,Bangalore,Master's,Working Professional,Machine Learning Basics,AI/ML,5999,Desktop,24-01-2024,17,26,11,58,13,Dropped,No,,Neutral
STU0534,42,Male,Chennai,Bachelor's,Student,Statistics for Data Science,Data Analytics,3999,Desktop,24-11-2024,101,48,16,37,29,Completed,Yes,3.4,Positive
STU0535,31,Female,Hyderabad,High School,Working Professional,Power BI Masterclass,BI Tools,3499,Mobile,28-06-2023,20,16,14,89,26,Completed,Yes,4.4,Positive
STU0536,22,Male,Chennai,Bachelor's,Job Seeker,Machine Learning Basics,AI/ML,5999,Mobile,22-09-2024,3,47,9,78,13,Dropped,No,,Neutral
STU0537,32,Male,Delhi,Bachelor's,Job Seeker,Machine Learning Basics,AI/ML,5999,Mobile,05-08-2024,37,20,2,51,24,Dropped,No,,Negative
STU0538,34,Female,Delhi,Bachelor's,Student,Power BI Masterclass,BI Tools,3499,Desktop,05-11-2023,90,49,19,40,16,Completed,Yes,4.1,Positive
STU0539,31,Male,Hyderabad,Bachelor's,Student,Machine Learning Basics,AI/ML,5999,Desktop,20-02-2024,15,39,19,59,29,Completed,Yes,3.1,Positive
STU0540,37,Female,Bangalore,Bachelor's,Working Professional,Statistics for Data Science,Data Analytics,3999,Mobile,15-07-2024,51,30,11,46,9,Dropped,No,,Neutral
STU0541,22,Other,Bangalore,High School,Working Professional,Digital Marketing Analytics,Marketing,3999,Desktop,01-01-2023,48,2,0,21,10,Dropped,No,,Negative
STU0542,29,Male,Pune,Bachelor's,Student,SQL Fundamentals,Data Analytics,2499,Mobile,08-11-2023,8,16,0,99,6,Dropped,No,,Negative
STU0543,33,Male,Pune,Bachelor's,Student,Power BI Masterclass,BI Tools,3499,Mobile,21-10-2023,13,49,9,58,5,Dropped,No,,Negative
STU0544,43,Male,Mumbai,Master's,Job Seeker,Statistics for Data Science,Data Analytics,3999,Mobile,04-08-2023,48,25,17,75,2,Dropped,No,,Negative
STU0545,43,Female,Hyderabad,Bachelor's,Job Seeker,Python for Beginners,Programming,1999,Mobile,16-03-2024,3,22,14,32,11,Dropped,No,,Negative
STU0546,33,Female,Chennai,Bachelor's,Student,Power BI Masterclass,BI Tools,3499,Mobile,16-08-2024,65,5,1,75,9,Dropped,No,,Negative
STU0547,38,Female,Kolkata,Bachelor's,Working Professional,Statistics for Data Science,Data Analytics,3999,Mobile,13-09-2024,73,27,16,85,6,Completed,Yes,3.7,Positive
STU0548,24,Male,Hyderabad,Bachelor's,Working Professional,Statistics for Data Science,Data Analytics,3999,Desktop,01-11-2024,31,7,7,97,8,Dropped,No,,Negative
STU0549,21,Female,Mumbai,Bachelor's,Student,Business Intelligence,BI Tools,4499,Desktop,26-11-2023,105,44,8,75,9,Completed,Yes,4.3,Positive
STU0550,18,Female,Pune,Bachelor's,Working Professional,Digital Marketing Analytics,Marketing,3999,Mobile,21-04-2024,118,7,19,47,9,Dropped,No,,Negative
STU0551,22,Female,Hyderabad,Master's,Working Professional,Power BI Masterclass,BI Tools,3499,Mobile,28-03-2024,26,18,10,83,8,Dropped,No,,Negative
STU0552,40,Female,Hyderabad,Bachelor's,Job Seeker,Web Development with HTML/CSS,Programming,2999,Mobile,28-03-2024,81,37,5,90,12,Completed,Yes,3.8,Negative
STU0553,43,Female,Pune,Bachelor's,Freelancer,Statistics for Data Science,Data Analytics,3999,Mobile,22-11-2024,56,28,13,83,26,Completed,Yes,4,Positive
STU0554,27,Female,Ahmedabad,Master's,Working Professional,SQL Fundamentals,Data Analytics,2499,Desktop,07-08-2023,34,22,0,75,8,Dropped,No,,Negative
STU0555,39,Female,Mumbai,Bachelor's,Working Professional,Business Intelligence,BI Tools,4499,Mobile,07-06-2024,9,46,6,60,3,Dropped,No,,Negative
STU0556,22,Male,Pune,Bachelor's,Student,Statistics for Data Science,Data Analytics,3999,Mobile,29-04-2024,62,31,8,60,13,Dropped,No,,Negative
STU0557,21,Male,Bangalore,Bachelor's,Working Professional,Power BI Masterclass,BI Tools,3499,Mobile,23-06-2023,115,9,10,23,19,Dropped,No,,Neutral
STU0558,19,Female,Chennai,Master's,Working Professional,Data Science with Python,Data Analytics,4999,Mobile,05-11-2024,13,26,15,76,2,Dropped,No,,Negative
STU0559,37,Male,Pune,Bachelor's,Student,Statistics for Data Science,Data Analytics,3999,Mobile,28-03-2023,69,48,18,49,17,Completed,Yes,4.4,Neutral
STU0560,27,Female,Mumbai,Bachelor's,Student,Excel for Analytics,BI Tools,1499,Desktop,18-10-2023,41,0,1,65,16,Dropped,No,,Negative
STU0561,43,Other,Delhi,Bachelor's,Student,Data Science with Python,Data Analytics,4999,Mobile,11-06-2024,77,38,14,75,4,Completed,Yes,3.8,Positive
STU0562,36,Female,Bangalore,Master's,Job Seeker,Statistics for Data Science,Data Analytics,3999,Desktop,10-11-2024,1,28,2,50,18,Dropped,No,,Negative
STU0563,43,Male,Delhi,High School,Student,Machine Learning Basics,AI/ML,5999,Desktop,10-10-2024,89,44,3,26,14,Completed,Yes,3.6,Positive
STU0564,18,Male,Kolkata,PhD,Student,Statistics for Data Science,Data Analytics,3999,Desktop,26-09-2024,47,2,19,96,2,Dropped,No,,Negative
STU0565,41,Male,Pune,Bachelor's,Working Professional,Python for Beginners,Programming,1999,Desktop,10-12-2023,4,46,6,73,13,Dropped,No,,Negative
STU0566,22,Female,Bangalore,PhD,Working Professional,Machine Learning Basics,AI/ML,5999,Desktop,06-04-2023,100,36,11,27,27,Completed,Yes,3.4,Positive
STU0567,30,Female,Chennai,Master's,Student,Power BI Masterclass,BI Tools,3499,Mobile,29-08-2023,63,30,3,74,27,Completed,Yes,4.1,Neutral
STU0568,21,Female,Pune,Bachelor's,Job Seeker,SQL Fundamentals,Data Analytics,2499,Desktop,19-11-2024,52,10,9,88,21,Completed,Yes,3.5,Negative
STU0569,33,Male,Chennai,Bachelor's,Job Seeker,Data Science with Python,Data Analytics,4999,Desktop,14-11-2023,10,21,5,63,20,Dropped,No,,Negative
STU0570,41,Female,Ahmedabad,Bachelor's,Working Professional,Web Development with HTML/CSS,Programming,2999,Mobile,19-08-2023,28,17,13,32,17,Dropped,No,,Negative
STU0571,33,Female,Hyderabad,Bachelor's,Working Professional,Business Intelligence,BI Tools,4499,Desktop,23-07-2023,6,34,2,39,15,Dropped,No,,Negative
STU0572,40,Male,Delhi,Master's,Student,SQL Fundamentals,Data Analytics,2499,Desktop,31-05-2023,27,5,16,97,25,Dropped,No,,Negative
STU0573,19,Female,Bangalore,Bachelor's,Working Professional,Machine Learning Basics,AI/ML,5999,Desktop,26-01-2023,12,2,10,51,20,Dropped,No,,Negative
STU0574,34,Male,Chennai,Bachelor's,Freelancer,Business Intelligence,BI Tools,4499,Mobile,17-02-2023,62,4,9,79,5,Dropped,No,,Negative
STU0575,44,Male,Mumbai,Bachelor's,Student,Data Science with Python,Data Analytics,4999,Mobile,08-09-2023,52,8,9,69,7,Dropped,No,,Negative
STU0576,37,Female,Chennai,Master's,Student,Web Development with HTML/CSS,Programming,2999,Mobile,01-05-2024,48,27,9,46,18,Dropped,No,,Neutral
STU0577,41,Male,Mumbai,Bachelor's,Working Professional,Excel for Analytics,BI Tools,1499,Mobile,17-09-2024,67,18,2,44,24,Dropped,No,,Negative
STU0578,29,Female,Pune,High School,Student,Excel for Analytics,BI Tools,1499,Desktop,16-03-2023,46,27,14,71,11,Dropped,No,,Negative
STU0579,35,Female,Bangalore,High School,Job Seeker,Web Development with HTML/CSS,Programming,2999,Desktop,11-04-2024,97,26,16,87,18,Completed,Yes,3.5,Positive
STU0580,20,Female,Chennai,Master's,Student,Business Intelligence,BI Tools,4499,Mobile,29-02-2024,74,12,17,40,27,Dropped,No,,Negative
STU0581,18,Male,Kolkata,Bachelor's,Freelancer,Power BI Masterclass,BI Tools,3499,Desktop,06-10-2024,95,37,18,37,26,Completed,Yes,4.7,Positive
STU0582,18,Female,Chennai,Bachelor's,Working Professional,Business Intelligence,BI Tools,4499,Mobile,12-08-2024,15,42,18,58,5,Dropped,No,,Negative
STU0583,36,Female,Ahmedabad,Bachelor's,Freelancer,Statistics for Data Science,Data Analytics,3999,Mobile,19-07-2023,71,20,11,34,13,Dropped,No,,Negative
STU0584,28,Female,Kolkata,Bachelor's,Working Professional,Business Intelligence,BI Tools,4499,Desktop,29-01-2024,36,26,4,72,28,Completed,Yes,3.3,Neutral
STU0585,22,Male,Bangalore,Bachelor's,Working Professional,Power BI Masterclass,BI Tools,3499,Desktop,21-05-2024,14,45,15,57,18,Dropped,No,,Neutral
STU0586,29,Male,Ahmedabad,Master's,Job Seeker,SQL Fundamentals,Data Analytics,2499,Desktop,14-02-2024,112,5,14,67,2,Dropped,No,,Negative
STU0587,20,Female,Chennai,Master's,Working Professional,Data Science with Python,Data Analytics,4999,Desktop,07-09-2023,78,37,14,71,20,Completed,Yes,3.9,Negative
STU0588,18,Male,Mumbai,Bachelor's,Working Professional,Business Intelligence,BI Tools,4499,Desktop,01-06-2023,3,48,5,91,4,Dropped,No,,Negative
STU0589,18,Female,Chennai,Master's,Working Professional,Data Science with Python,Data Analytics,4999,Desktop,02-11-2024,113,10,11,47,13,Completed,No,3.1,Positive
STU0590,25,Female,Delhi,Bachelor's,Freelancer,Machine Learning Basics,AI/ML,5999,Mobile,06-01-2023,117,46,1,35,24,Completed,Yes,3.8,Positive
STU0591,27,Male,Pune,Master's,Working Professional,Excel for Analytics,BI Tools,1499,Desktop,20-04-2023,110,40,19,35,29,Completed,Yes,3.8,Positive
STU0592,28,Female,Hyderabad,Master's,Job Seeker,Excel for Analytics,BI Tools,1499,Tablet,11-03-2024,114,16,8,54,16,Completed,Yes,4.1,Neutral
STU0593,29,Female,Mumbai,Bachelor's,Student,Power BI Masterclass,BI Tools,3499,Desktop,13-08-2023,67,38,3,36,6,Dropped,No,,Negative
STU0594,30,Female,Delhi,Master's,Working Professional,Machine Learning Basics,AI/ML,5999,Mobile,30-06-2023,86,6,4,92,26,Completed,Yes,3.8,Negative
STU0595,29,Female,Kolkata,Bachelor's,Freelancer,Excel for Analytics,BI Tools,1499,Desktop,14-06-2024,19,29,7,71,8,Dropped,No,,Negative
STU0596,31,Female,Pune,Bachelor's,Working Professional,Power BI Masterclass,BI Tools,3499,Desktop,20-04-2024,99,20,9,31,16,Dropped,No,,Neutral
STU0597,19,Male,Bangalore,Bachelor's,Job Seeker,Business Intelligence,BI Tools,4499,Mobile,21-02-2023,76,0,6,67,13,Dropped,No,,Neutral
STU0598,36,Male,Mumbai,Bachelor's,Job Seeker,Machine Learning Basics,AI/ML,5999,Tablet,24-07-2024,54,24,13,41,23,Dropped,No,,Negative
STU0599,35,Female,Hyderabad,Master's,Working Professional,Statistics for Data Science,Data Analytics,3999,Mobile,13-09-2023,69,31,4,68,29,Completed,Yes,3.5,Positive
STU0600,20,Male,Pune,Master's,Student,Statistics for Data Science,Data Analytics,3999,Mobile,05-05-2023,10,7,15,71,26,Dropped,No,,Negative
STU0601,40,Male,Kolkata,Bachelor's,Student,Statistics for Data Science,Data Analytics,3999,Tablet,12-04-2024,105,4,14,98,4,Completed,Yes,3.7,Negative
STU0602,34,Male,Ahmedabad,Master's,Freelancer,SQL Fundamentals,Data Analytics,2499,Desktop,17-05-2023,33,29,4,20,2,Dropped,No,,Negative
STU0603,43,Female,Ahmedabad,Master's,Job Seeker,Statistics for Data Science,Data Analytics,3999,Mobile,20-04-2024,13,7,2,85,9,Dropped,No,,Neutral
STU0604,25,Female,Hyderabad,Bachelor's,Student,Machine Learning Basics,AI/ML,5999,Desktop,14-11-2024,99,48,9,83,18,Completed,No,3.2,Neutral
STU0605,43,Female,Bangalore,Bachelor's,Student,Python for Beginners,Programming,1999,Desktop,27-06-2024,51,18,4,27,17,Dropped,No,,Negative
STU0606,27,Female,Bangalore,Bachelor's,Student,Excel for Analytics,BI Tools,1499,Mobile,26-07-2024,32,43,14,44,8,Dropped,No,,Neutral
STU0607,43,Female,Kolkata,Master's,Job Seeker,Statistics for Data Science,Data Analytics,3999,Tablet,01-09-2024,75,29,17,85,26,Completed,Yes,3.9,Neutral
STU0608,19,Male,Mumbai,Master's,Working Professional,Machine Learning Basics,AI/ML,5999,Desktop,21-11-2023,112,14,7,92,15,Completed,Yes,3.7,Positive
STU0609,36,Female,Kolkata,Bachelor's,Working Professional,Digital Marketing Analytics,Marketing,3999,Desktop,29-03-2024,102,35,1,92,9,Completed,Yes,4.1,Positive
STU0610,26,Male,Chennai,Master's,Working Professional,Business Intelligence,BI Tools,4499,Desktop,19-09-2024,24,43,7,96,17,Completed,Yes,4.7,Negative
STU0611,24,Female,Bangalore,Bachelor's,Job Seeker,SQL Fundamentals,Data Analytics,2499,Desktop,31-05-2024,35,26,7,89,23,Completed,No,3.1,Negative
STU0612,21,Female,Pune,Bachelor's,Working Professional,Data Science with Python,Data Analytics,4999,Mobile,12-03-2024,83,12,3,98,2,Completed,Yes,3.8,Positive
STU0613,43,Male,Chennai,Bachelor's,Working Professional,Power BI Masterclass,BI Tools,3499,Mobile,15-07-2024,70,13,18,70,6,Dropped,No,,Neutral
STU0614,38,Male,Ahmedabad,Bachelor's,Student,Digital Marketing Analytics,Marketing,3999,Desktop,01-04-2024,40,36,17,72,29,Completed,Yes,4.2,Positive
STU0615,35,Male,Ahmedabad,High School,Working Professional,Digital Marketing Analytics,Marketing,3999,Desktop,12-06-2023,54,47,0,34,27,Completed,Yes,3.1,Positive
STU0616,30,Male,Delhi,Bachelor's,Freelancer,SQL Fundamentals,Data Analytics,2499,Mobile,01-05-2024,109,29,19,69,5,Completed,Yes,3.1,Positive
STU0617,28,Male,Hyderabad,High School,Job Seeker,Power BI Masterclass,BI Tools,3499,Desktop,05-04-2024,44,38,14,90,17,Completed,Yes,4.6,Positive
STU0618,41,Female,Chennai,Bachelor's,Student,SQL Fundamentals,Data Analytics,2499,Desktop,23-09-2023,62,46,17,94,2,Completed,Yes,4.2,Positive
STU0619,21,Female,Hyderabad,Bachelor's,Student,Statistics for Data Science,Data Analytics,3999,Mobile,11-09-2023,106,12,11,57,18,Completed,Yes,4.3,Positive
STU0620,42,Female,Kolkata,Master's,Student,Data Science with Python,Data Analytics,4999,Mobile,14-10-2024,99,15,0,59,10,Completed,Yes,3.4,Positive
STU0621,38,Female,Chennai,Bachelor's,Working Professional,Power BI Masterclass,BI Tools,3499,Mobile,11-10-2023,68,43,6,85,10,Completed,No,3.4,Neutral
STU0622,42,Female,Kolkata,Master's,Job Seeker,Machine Learning Basics,AI/ML,5999,Desktop,17-06-2024,33,6,18,58,6,Dropped,No,,Neutral
STU0623,21,Female,Delhi,Bachelor's,Student,Excel for Analytics,BI Tools,1499,Mobile,11-05-2024,77,47,0,93,27,Completed,Yes,4.8,Positive
STU0624,27,Male,Bangalore,Bachelor's,Working Professional,SQL Fundamentals,Data Analytics,2499,Mobile,03-10-2024,56,26,6,36,12,Dropped,No,,Negative
STU0625,22,Female,Ahmedabad,Master's,Working Professional,Data Science with Python,Data Analytics,4999,Desktop,02-09-2023,36,44,1,26,17,Dropped,No,,Negative
STU0626,26,Male,Delhi,High School,Student,Business Intelligence,BI Tools,4499,Desktop,09-10-2023,54,34,6,58,27,Completed,Yes,3.6,Positive
STU0627,41,Other,Ahmedabad,Bachelor's,Working Professional,Python for Beginners,Programming,1999,Mobile,26-03-2024,107,14,18,87,13,Completed,No,4.8,Positive
STU0628,20,Female,Bangalore,Master's,Student,Business Intelligence,BI Tools,4499,Mobile,21-03-2023,19,27,12,54,20,Dropped,No,,Negative
STU0629,34,Female,Kolkata,High School,Working Professional,Python for Beginners,Programming,1999,Desktop,20-10-2023,43,34,4,70,28,Completed,Yes,3.4,Positive
STU0630,20,Male,Bangalore,High School,Freelancer,Web Development with HTML/CSS,Programming,2999,Tablet,29-08-2023,12,6,18,66,16,Dropped,No,,Negative
STU0631,33,Female,Ahmedabad,Bachelor's,Working Professional,Machine Learning Basics,AI/ML,5999,Desktop,06-10-2023,11,49,0,55,10,Dropped,No,,Negative
STU0632,21,Female,Ahmedabad,High School,Student,Web Development with HTML/CSS,Programming,2999,Desktop,10-12-2023,70,45,0,83,27,Completed,Yes,3.4,Positive
STU0633,35,Male,Hyderabad,Bachelor's,Job Seeker,SQL Fundamentals,Data Analytics,2499,Mobile,24-11-2023,12,49,17,32,21,Dropped,No,,Negative
STU0634,34,Male,Pune,Bachelor's,Working Professional,SQL Fundamentals,Data Analytics,2499,Mobile,07-07-2024,91,45,0,37,2,Dropped,No,,Negative
STU0635,24,Female,Delhi,Master's,Freelancer,Python for Beginners,Programming,1999,Mobile,24-03-2023,41,19,4,40,2,Dropped,No,,Negative
STU0636,41,Male,Chennai,Master's,Student,Power BI Masterclass,BI Tools,3499,Mobile,22-05-2023,25,31,8,84,23,Completed,Yes,4.5,Positive
STU0637,40,Female,Ahmedabad,Master's,Student,Data Science with Python,Data Analytics,4999,Desktop,04-06-2023,106,37,11,27,7,Dropped,No,,Negative
STU0638,22,Male,Delhi,Bachelor's,Student,Statistics for Data Science,Data Analytics,3999,Mobile,25-08-2023,3,39,8,67,6,Dropped,No,,Neutral
STU0639,29,Male,Hyderabad,Master's,Student,Digital Marketing Analytics,Marketing,3999,Mobile,28-01-2024,3,31,17,62,1,Dropped,No,,Negative
STU0640,34,Female,Bangalore,Bachelor's,Working Professional,SQL Fundamentals,Data Analytics,2499,Tablet,06-06-2023,84,25,10,72,12,Completed,No,4.5,Neutral
STU0641,40,Male,Hyderabad,Master's,Job Seeker,Web Development with HTML/CSS,Programming,2999,Mobile,08-08-2023,28,38,0,46,13,Dropped,No,,Negative
STU0642,30,Female,Mumbai,Master's,Working Professional,Web Development with HTML/CSS,Programming,2999,Mobile,07-03-2023,23,19,18,38,12,Dropped,No,,Negative
STU0643,40,Male,Mumbai,Master's,Student,Business Intelligence,BI Tools,4499,Mobile,29-02-2024,48,17,9,42,19,Dropped,No,,Negative
STU0644,42,Male,Chennai,Bachelor's,Working Professional,Machine Learning Basics,AI/ML,5999,Desktop,22-02-2024,67,49,1,69,9,Completed,Yes,4.5,Negative
STU0645,20,Female,Hyderabad,Bachelor's,Student,Python for Beginners,Programming,1999,Desktop,05-12-2023,42,14,6,70,10,Dropped,No,,Negative
STU0646,26,Male,Kolkata,Bachelor's,Working Professional,Digital Marketing Analytics,Marketing,3999,Mobile,09-07-2024,88,21,19,62,17,Completed,Yes,4.8,Positive
STU0647,34,Female,Chennai,Master's,Working Professional,Python for Beginners,Programming,1999,Desktop,22-04-2024,107,21,1,70,18,Completed,Yes,4.4,Positive
STU0648,34,Female,Kolkata,High School,Freelancer,SQL Fundamentals,Data Analytics,2499,Desktop,01-03-2024,40,20,18,88,8,Dropped,No,,Negative
STU0649,37,Female,Chennai,Master's,Job Seeker,Excel for Analytics,BI Tools,1499,Desktop,05-03-2023,6,1,5,60,7,Dropped,No,,Neutral
STU0650,33,Male,Mumbai,Bachelor's,Student,Digital Marketing Analytics,Marketing,3999,Tablet,31-07-2023,20,39,9,91,9,Dropped,No,,Negative
STU0651,42,Male,Chennai,Bachelor's,Working Professional,Business Intelligence,BI Tools,4499,Desktop,06-03-2024,11,42,8,30,10,Dropped,No,,Negative
STU0652,39,Female,Mumbai,Bachelor's,Job Seeker,Web Development with HTML/CSS,Programming,2999,Desktop,03-02-2024,96,17,7,99,12,Completed,Yes,4.4,Negative
STU0653,30,Female,Ahmedabad,High School,Freelancer,Business Intelligence,BI Tools,4499,Mobile,21-08-2024,27,22,10,71,15,Dropped,No,,Negative
STU0654,44,Female,Bangalore,Bachelor's,Working Professional,SQL Fundamentals,Data Analytics,2499,Mobile,21-01-2023,21,12,8,42,15,Dropped,No,,Negative
STU0655,36,Male,Kolkata,Bachelor's,Job Seeker,Excel for Analytics,BI Tools,1499,Mobile,12-08-2024,108,40,19,68,28,Completed,Yes,3.8,Negative
STU0656,34,Male,Hyderabad,PhD,Student,Statistics for Data Science,Data Analytics,3999,Desktop,25-01-2024,112,8,19,57,4,Dropped,No,,Negative
STU0657,21,Female,Ahmedabad,Bachelor's,Job Seeker,Digital Marketing Analytics,Marketing,3999,Desktop,03-05-2024,114,48,8,66,4,Completed,Yes,3.5,Positive
STU0658,29,Female,Ahmedabad,Bachelor's,Student,Python for Beginners,Programming,1999,Desktop,07-01-2023,13,6,7,91,23,Dropped,No,,Negative
STU0659,26,Female,Chennai,Master's,Working Professional,Digital Marketing Analytics,Marketing,3999,Mobile,27-12-2023,86,40,14,26,1,Dropped,No,,Negative
STU0660,36,Female,Mumbai,Master's,Job Seeker,Web Development with HTML/CSS,Programming,2999,Desktop,02-11-2023,35,0,1,85,26,Dropped,No,,Negative
STU0661,29,Female,Delhi,Master's,Student,Python for Beginners,Programming,1999,Tablet,04-02-2024,47,1,0,96,12,Dropped,No,,Negative
STU0662,26,Male,Kolkata,High School,Working Professional,Statistics for Data Science,Data Analytics,3999,Desktop,05-03-2024,86,3,8,81,25,Completed,Yes,3.6,Neutral
STU0663,24,Male,Ahmedabad,Master's,Working Professional,Statistics for Data Science,Data Analytics,3999,Desktop,05-07-2024,28,13,8,48,2,Dropped,No,,Negative
STU0664,31,Male,Chennai,Master's,Job Seeker,Machine Learning Basics,AI/ML,5999,Desktop,13-07-2024,21,31,12,57,15,Dropped,No,,Negative
STU0665,37,Male,Pune,Bachelor's,Job Seeker,Python for Beginners,Programming,1999,Tablet,09-09-2024,110,35,7,52,17,Completed,No,3.6,Negative
