Student_ID,Age,Gender,City,Education_Level,Employment_Status,Course_Name,Course_Category,Course_Fee_INR,Device_Used,Enrollment_Date,Time_Spent_Hours,Videos_Watched,Assignments_Submitted,Quiz_Score,Login_Frequency_Per_Month,Completion_Status,Certificate_Earned,Course_Rating,Feedback_Sentiment,Completion_Flag,Age_Group
STU0510,43,Female,Bangalore,PhD,Student,Data Science with Python,Data Analytics,4999,Tablet,2023-07-21,78,19,6,82,26,Completed,Yes,3.5,Neutral,1,38-44
STU0511,43,Male,Chennai,Master's,Job Seeker,Data Science with Python,Data Analytics,4999,Mobile,2024-01-08,19,27,3,36,29,Dropped,No,0.0,Negative,0,38-44
STU0512,18,Male,Hyderabad,Master's,Working Professional,Python for Beginners,Programming,1999,Desktop,2024-03-17,78,12,15,68,26,Completed,Yes,4.8,Positive,1,18-24
STU0513,32,Male,Kolkata,Bachelor's,Job Seeker,Statistics for Data Science,Data Analytics,3999,Mobile,2023-03-13,40,4,13,42,4,Dropped,No,0.0,Neutral,0,31-37
STU0514,19,Male,Hyderabad,Bachelor's,Job Seeker,Data Science with Python,Data Analytics,4999,Desktop,2024-11-11,17,29,15,91,10,Dropped,No,0.0,Negative,0,18-24
STU0515,39,Female,Hyderabad,Bachelor's,Job Seeker,Web Development with HTML/CSS,Programming,2999,Desktop,2023-12-05,60,0,8,32,3,Dropped,No,0.0,Negative,0,38-44
STU0516,33,Female,Mumbai,Master's,Working Professional,Business Intelligence,BI Tools,4499,Mobile,2024-09-30,99,21,3,42,6,Dropped,No,0.0,Neutral,0,31-37
STU0517,42,Male,Bangalore,Master's,Student,Machine Learning Basics,AI/ML,5999,Desktop,2023-11-18,93,17,5,76,3,Dropped,No,0.0,Neutral,0,38-44
STU0518,25,Male,Ahmedabad,Bachelor's,Working Professional,Statistics for Data Science,Data Analytics,3999,Desktop,2024-11-10,42,45,0,81,27,Completed,Yes,5.0,Neutral,1,25-30
STU0519,30,Female,Ahmedabad,Master's,Working Professional,Data Science with Python,Data Analytics,4999,Desktop,2023-05-08,81,4,6,73,9,Dropped,No,0.0,Negative,0,25-30
STU0520,38,Male,Kolkata,Master's,Student,Statistics for Data Science,Data Analytics,3999,Desktop,2023-11-04,107,30,0,39,3,Dropped,No,0.0,Negative,0,38-44
STU0521,18,Male,Chennai,Bachelor's,Working Professional,Statistics for Data Science,Data Analytics,3999,Desktop,2024-06-03,72,5,18,71,18,Dropped,No,0.0,Negative,0,18-24
STU0522,33,Other,Mumbai,Bachelor's,Working Professional,Business Intelligence,BI Tools,4499,Mobile,2023-11-13,65,26,7,42,8,Dropped,No,0.0,Negative,0,31-37
STU0523,24,Female,Delhi,High School,Working Professional,Web Development with HTML/CSS,Programming,2999,Mobile,2024-11-13,109,24,2,54,22,Completed,No,4.0,Positive,1,18-24
STU0524,22,Male,Chennai,Bachelor's,Working Professional,Python for Beginners,Programming,1999,Desktop,2024-02-23,53,28,0,86,8,Completed,Yes,3.8,Positive,1,18-24
STU0525,39,Female,Pune,Master's,Student,Business Intelligence,BI Tools,4499,Desktop,2023-12-01,100,27,0,53,15,Completed,Yes,3.6,Neutral,1,38-44
STU0526,40,Male,Chennai,Bachelor's,Job Seeker,Data Science with Python,Data Analytics,4999,Mobile,2024-02-17,7,15,6,52,13,Dropped,No,0.0,Neutral,0,38-44
STU0527,20,Female,Chennai,Bachelor's,Student,Power BI Masterclass,BI Tools,3499,Desktop,2023-10-30,110,11,12,65,7,Completed,Yes,4.1,Positive,1,18-24
STU0528,29,Male,Hyderabad,Master's,Working Professional,Business Intelligence,BI Tools,4499,Desktop,2024-07-21,5,19,0,64,19,Dropped,No,0.0,Negative,0,25-30
STU0529,43,Male,Chennai,Master's,Working Professional,Power BI Masterclass,BI Tools,3499,Mobile,2023-05-11,24,17,15,38,8,Dropped,No,0.0,Negative,0,38-44
STU0530,33,Male,Ahmedabad,Master's,Job Seeker,SQL Fundamentals,Data Analytics,2499,Mobile,2023-07-16,28,33,13,34,10,Dropped,No,0.0,Negative,0,31-37
STU0531,36,Female,Pune,Bachelor's,Student,Python for Beginners,Programming,1999,Desktop,2024-03-06,62,22,3,97,17,Completed,Yes,4.2,Positive,1,31-37
STU0532,22,Female,Pune,Bachelor's,Working Professional,Web Development with HTML/CSS,Programming,2999,Mobile,2024-11-11,107,44,11,85,1,Completed,Yes,4.5,Neutral,1,18-24
STU0533,39,Male,Bangalore,Master's,Working Professional,Machine Learning Basics,AI/ML,5999,Desktop,2024-01-24,17,26,11,58,13,Dropped,No,0.0,Neutral,0,38-44
STU0534,42,Male,Chennai,Bachelor's,Student,Statistics for Data Science,Data Analytics,3999,Desktop,2024-11-24,101,48,16,37,29,Completed,Yes,3.4,Positive,1,38-44
STU0535,31,Female,Hyderabad,High School,Working Professional,Power BI Masterclass,BI Tools,3499,Mobile,2023-06-28,20,16,14,89,26,Completed,Yes,4.4,Positive,1,31-37
STU0536,22,Male,Chennai,Bachelor's,Job Seeker,Machine Learning Basics,AI/ML,5999,Mobile,2024-09-22,3,47,9,78,13,Dropped,No,0.0,Neutral,0,18-24
STU0537,32,Male,Delhi,Bachelor's,Job Seeker,Machine Learning Basics,AI/ML,5999,Mobile,2024-08-05,37,20,2,51,24,Dropped,No,0.0,Negative,0,31-37
STU0538,34,Female,Delhi,Bachelor's,Student,Power BI Masterclass,BI Tools,3499,Desktop,2023-11-05,90,49,19,40,16,Completed,Yes,4.1,Positive,1,31-37
STU0539,31,Male,Hyderabad,Bachelor's,Student,Machine Learning Basics,AI/ML,5999,Desktop,2024-02-20,15,39,19,59,29,Completed,Yes,3.1,Positive,1,31-37
STU0540,37,Female,Bangalore,Bachelor's,Working Professional,Statistics for Data Science,Data Analytics,3999,Mobile,2024-07-15,51,30,11,46,9,Dropped,No,0.0,Neutral,0,31-37
STU0541,22,Other,Bangalore,High School,Working Professional,Digital Marketing Analytics,Marketing,3999,Desktop,2023-01-01,48,2,0,21,10,Dropped,No,0.0,Negative,0,18-24
STU0542,29,Male,Pune,Bachelor's,Student,SQL Fundamentals,Data Analytics,2499,Mobile,2023-11-08,8,16,0,99,6,Dropped,No,0.0,Negative,0,25-30
STU0543,33,Male,Pune,Bachelor's,Student,Power BI Masterclass,BI Tools,3499,Mobile,2023-10-21,13,49,9,58,5,Dropped,No,0.0,Negative,0,31-37
STU0544,43,Male,Mumbai,Master's,Job Seeker,Statistics for Data Science,Data Analytics,3999,Mobile,2023-08-04,48,25,17,75,2,Dropped,No,0.0,Negative,0,38-44
STU0545,43,Female,Hyderabad,Bachelor's,Job Seeker,Python for Beginners,Programming,1999,Mobile,2024-03-16,3,22,14,32,11,Dropped,No,0.0,Negative,0,38-44
STU0546,33,Female,Chennai,Bachelor's,Student,Power BI Masterclass,BI Tools,3499,Mobile,2024-08-16,65,5,1,75,9,Dropped,No,0.0,Negative,0,31-37
STU0547,38,Female,Kolkata,Bachelor's,Working Professional,Statistics for Data Science,Data Analytics,3999,Mobile,2024-09-13,73,27,16,85,6,Completed,Yes,3.7,Positive,1,38-44
STU0548,24,Male,Hyderabad,Bachelor's,Working Professional,Statistics for Data Science,Data Analytics,3999,Desktop,2024-11-01,31,7,7,97,8,Dropped,No,0.0,Negative,0,18-24
STU0549,21,Female,Mumbai,Bachelor's,Student,Business Intelligence,BI Tools,4499,Desktop,2023-11-26,105,44,8,75,9,Completed,Yes,4.3,Positive,1,18-24
STU0550,18,Female,Pune,Bachelor's,Working Professional,Digital Marketing Analytics,Marketing,3999,Mobile,2024-04-21,118,7,19,47,9,Dropped,No,0.0,Negative,0,18-24
STU0551,22,Female,Hyderabad,Master's,Working Professional,Power BI Masterclass,BI Tools,3499,Mobile,2024-03-28,26,18,10,83,8,Dropped,No,0.0,Negative,0,18-24
STU0552,40,Female,Hyderabad,Bachelor's,Job Seeker,Web Development with HTML/CSS,Programming,2999,Mobile,2024-03-28,81,37,5,90,12,Completed,Yes,3.8,Negative,1,38-44
STU0553,43,Female,Pune,Bachelor's,Freelancer,Statistics for Data Science,Data Analytics,3999,Mobile,2024-11-22,56,28,13,83,26,Completed,Yes,4.0,Positive,1,38-44
STU0554,27,Female,Ahmedabad,Master's,Working Professional,SQL Fundamentals,Data Analytics,2499,Desktop,2023-08-07,34,22,0,75,8,Dropped,No,0.0,Negative,0,25-30
STU0555,39,Female,Mumbai,Bachelor's,Working Professional,Business Intelligence,BI Tools,4499,Mobile,2024-06-07,9,46,6,60,3,Dropped,No,0.0,Negative,0,38-44
STU0556,22,Male,Pune,Bachelor's,Student,Statistics for Data Science,Data Analytics,3999,Mobile,2024-04-29,62,31,8,60,13,Dropped,No,0.0,Negative,0,18-24
STU0557,21,Male,Bangalore,Bachelor's,Working Professional,Power BI Masterclass,BI Tools,3499,Mobile,2023-06-23,115,9,10,23,19,Dropped,No,0.0,Neutral,0,18-24
STU0558,19,Female,Chennai,Master's,Working Professional,Data Science with Python,Data Analytics,4999,Mobile,2024-11-05,13,26,15,76,2,Dropped,No,0.0,Negative,0,18-24
STU0559,37,Male,Pune,Bachelor's,Student,Statistics for Data Science,Data Analytics,3999,Mobile,2023-03-28,69,48,18,49,17,Completed,Yes,4.4,Neutral,1,31-37
STU0560,27,Female,Mumbai,Bachelor's,Student,Excel for Analytics,BI Tools,1499,Desktop,2023-10-18,41,0,1,65,16,Dropped,No,0.0,Negative,0,25-30
STU0561,43,Other,Delhi,Bachelor's,Student,Data Science with Python,Data Analytics,4999,Mobile,2024-06-11,77,38,14,75,4,Completed,Yes,3.8,Positive,1,38-44
STU0562,36,Female,Bangalore,Master's,Job Seeker,Statistics for Data Science,Data Analytics,3999,Desktop,2024-11-10,1,28,2,50,18,Dropped,No,0.0,Negative,0,31-37
STU0563,43,Male,Delhi,High School,Student,Machine Learning Basics,AI/ML,5999,Desktop,2024-10-10,89,44,3,26,14,Completed,Yes,3.6,Positive,1,38-44
STU0564,18,Male,Kolkata,PhD,Student,Statistics for Data Science,Data Analytics,3999,Desktop,2024-09-26,47,2,19,96,2,Dropped,No,0.0,Negative,0,18-24
STU0565,41,Male,Pune,Bachelor's,Working Professional,Python for Beginners,Programming,1999,Desktop,2023-12-10,4,46,6,73,13,Dropped,No,0.0,Negative,0,38-44
STU0566,22,Female,Bangalore,PhD,Working Professional,Machine Learning Basics,AI/ML,5999,Desktop,2023-04-06,100,36,11,27,27,Completed,Yes,3.4,Positive,1,18-24
STU0567,30,Female,Chennai,Master's,Student,Power BI Masterclass,BI Tools,3499,Mobile,2023-08-29,63,30,3,74,27,Completed,Yes,4.1,Neutral,1,25-30
STU0568,21,Female,Pune,Bachelor's,Job Seeker,SQL Fundamentals,Data Analytics,2499,Desktop,2024-11-19,52,10,9,88,21,Completed,Yes,3.5,Negative,1,18-24
STU0569,33,Male,Chennai,Bachelor's,Job Seeker,Data Science with Python,Data Analytics,4999,Desktop,2023-11-14,10,21,5,63,20,Dropped,No,0.0,Negative,0,31-37
STU0570,41,Female,Ahmedabad,Bachelor's,Working Professional,Web Development with HTML/CSS,Programming,2999,Mobile,2023-08-19,28,17,13,32,17,Dropped,No,0.0,Negative,0,38-44
STU0571,33,Female,Hyderabad,Bachelor's,Working Professional,Business Intelligence,BI Tools,4499,Desktop,2023-07-23,6,34,2,39,15,Dropped,No,0.0,Negative,0,31-37
STU0572,40,Male,Delhi,Master's,Student,SQL Fundamentals,Data Analytics,2499,Desktop,2023-05-31,27,5,16,97,25,Dropped,No,0.0,Negative,0,38-44
STU0573,19,Female,Bangalore,Bachelor's,Working Professional,Machine Learning Basics,AI/ML,5999,Desktop,2023-01-26,12,2,10,51,20,Dropped,No,0.0,Negative,0,18-24
STU0574,34,Male,Chennai,Bachelor's,Freelancer,Business Intelligence,BI Tools,4499,Mobile,2023-02-17,62,4,9,79,5,Dropped,No,0.0,Negative,0,31-37
STU0575,44,Male,Mumbai,Bachelor's,Student,Data Science with Python,Data Analytics,4999,Mobile,2023-09-08,52,8,9,69,7,Dropped,No,0.0,Negative,0,38-44
STU0576,37,Female,Chennai,Master's,Student,Web Development with HTML/CSS,Programming,2999,Mobile,2024-05-01,48,27,9,46,18,Dropped,No,0.0,Neutral,0,31-37
STU0577,41,Male,Mumbai,Bachelor's,Working Professional,Excel for Analytics,BI Tools,1499,Mobile,2024-09-17,67,18,2,44,24,Dropped,No,0.0,Negative,0,38-44
STU0578,29,Female,Pune,High School,Student,Excel for Analytics,BI Tools,1499,Desktop,2023-03-16,46,27,14,71,11,Dropped,No,0.0,Negative,0,25-30
STU0579,35,Female,Bangalore,High School,Job Seeker,Web Development with HTML/CSS,Programming,2999,Desktop,2024-04-11,97,26,16,87,18,Completed,Yes,3.5,Positive,1,31-37
STU0580,20,Female,Chennai,Master's,Student,Business Intelligence,BI Tools,4499,Mobile,2024-02-29,74,12,17,40,27,Dropped,No,0.0,Negative,0,18-24
STU0581,18,Male,Kolkata,Bachelor's,Freelancer,Power BI Masterclass,BI Tools,3499,Desktop,2024-10-06,95,37,18,37,26,Completed,Yes,4.7,Positive,1,18-24
STU0582,18,Female,Chennai,Bachelor's,Working Professional,Business Intelligence,BI Tools,4499,Mobile,2024-08-12,15,42,18,58,5,Dropped,No,0.0,Negative,0,18-24
STU0583,36,Female,Ahmedabad,Bachelor's,Freelancer,Statistics for Data Science,Data Analytics,3999,Mobile,2023-07-19,71,20,11,34,13,Dropped,No,0.0,Negative,0,31-37
STU0584,28,Female,Kolkata,Bachelor's,Working Professional,Business Intelligence,BI Tools,4499,Desktop,2024-01-29,36,26,4,72,28,Completed,Yes,3.3,Neutral,1,25-30
STU0585,22,Male,Bangalore,Bachelor's,Working Professional,Power BI Masterclass,BI Tools,3499,Desktop,2024-05-21,14,45,15,57,18,Dropped,No,0.0,Neutral,0,18-24
STU0586,29,Male,Ahmedabad,Master's,Job Seeker,SQL Fundamentals,Data Analytics,2499,Desktop,2024-02-14,112,5,14,67,2,Dropped,No,0.0,Negative,0,25-30
STU0587,20,Female,Chennai,Master's,Working Professional,Data Science with Python,Data Analytics,4999,Desktop,2023-09-07,78,37,14,71,20,Completed,Yes,3.9,Negative,1,18-24
STU0588,18,Male,Mumbai,Bachelor's,Working Professional,Business Intelligence,BI Tools,4499,Desktop,2023-06-01,3,48,5,91,4,Dropped,No,0.0,Negative,0,18-24
STU0589,18,Female,Chennai,Master's,Working Professional,Data Science with Python,Data Analytics,4999,Desktop,2024-11-02,113,10,11,47,13,Completed,No,3.1,Positive,1,18-24
STU0590,25,Female,Delhi,Bachelor's,Freelancer,Machine Learning Basics,AI/ML,5999,Mobile,2023-01-06,117,46,1,35,24,Completed,Yes,3.8,Positive,1,25-30
STU0591,27,Male,Pune,Master's,Working Professional,Excel for Analytics,BI Tools,1499,Desktop,2023-04-20,110,40,19,35,29,Completed,Yes,3.8,Positive,1,25-30
STU0592,28,Female,Hyderabad,Master's,Job Seeker,Excel for Analytics,BI Tools,1499,Tablet,2024-03-11,114,16,8,54,16,Completed,Yes,4.1,Neutral,1,25-30
STU0593,29,Female,Mumbai,Bachelor's,Student,Power BI Masterclass,BI Tools,3499,Desktop,2023-08-13,67,38,3,36,6,Dropped,No,0.0,Negative,0,25-30
STU0594,30,Female,Delhi,Master's,Working Professional,Machine Learning Basics,AI/ML,5999,Mobile,2023-06-30,86,6,4,92,26,Completed,Yes,3.8,Negative,1,25-30
STU0595,29,Female,Kolkata,Bachelor's,Freelancer,Excel for Analytics,BI Tools,1499,Desktop,2024-06-14,19,29,7,71,8,Dropped,No,0.0,Negative,0,25-30
STU0596,31,Female,Pune,Bachelor's,Working Professional,Power BI Masterclass,BI Tools,3499,Desktop,2024-04-20,99,20,9,31,16,Dropped,No,0.0,Neutral,0,31-37
STU0597,19,Male,Bangalore,Bachelor's,Job Seeker,Business Intelligence,BI Tools,4499,Mobile,2023-02-21,76,0,6,67,13,Dropped,No,0.0,Neutral,0,18-24
STU0598,36,Male,Mumbai,Bachelor's,Job Seeker,Machine Learning Basics,AI/ML,5999,Tablet,2024-07-24,54,24,13,41,23,Dropped,No,0.0,Negative,0,31-37
STU0599,35,Female,Hyderabad,Master's,Working Professional,Statistics for Data Science,Data Analytics,3999,Mobile,2023-09-13,69,31,4,68,29,Completed,Yes,3.5,Positive,1,31-37
STU0600,20,Male,Pune,Master's,Student,Statistics for Data Science,Data Analytics,3999,Mobile,2023-05-05,10,7,15,71,26,Dropped,No,0.0,Negative,0,18-24
STU0601,40,Male,Kolkata,Bachelor's,Student,Statistics for Data Science,Data Analytics,3999,Tablet,2024-04-12,105,4,14,98,4,Completed,Yes,3.7,Negative,1,38-44
STU0602,34,Male,Ahmedabad,Master's,Freelancer,SQL Fundamentals,Data Analytics,2499,Desktop,2023-05-17,33,29,4,20,2,Dropped,No,0.0,Negative,0,31-37
STU0603,43,Female,Ahmedabad,Master's,Job Seeker,Statistics for Data Science,Data Analytics,3999,Mobile,2024-04-20,13,7,2,85,9,Dropped,No,0.0,Neutral,0,38-44
STU0604,25,Female,Hyderabad,Bachelor's,Student,Machine Learning Basics,AI/ML,5999,Desktop,2024-11-14,99,48,9,83,18,Completed,No,3.2,Neutral,1,25-30
STU0605,43,Female,Bangalore,Bachelor's,Student,Python for Beginners,Programming,1999,Desktop,2024-06-27,51,18,4,27,17,Dropped,No,0.0,Negative,0,38-44
STU0606,27,Female,Bangalore,Bachelor's,Student,Excel for Analytics,BI Tools,1499,Mobile,2024-07-26,32,43,14,44,8,Dropped,No,0.0,Neutral,0,25-30
STU0607,43,Female,Kolkata,Master's,Job Seeker,Statistics for Data Science,Data Analytics,3999,Tablet,2024-09-01,75,29,17,85,26,Completed,Yes,3.9,Neutral,1,38-44
STU0608,19,Male,Mumbai,Master's,Working Professional,Machine Learning Basics,AI/ML,5999,Desktop,2023-11-21,112,14,7,92,15,Completed,Yes,3.7,Positive,1,18-24
STU0609,36,Female,Kolkata,Bachelor's,Working Professional,Digital Marketing Analytics,Marketing,3999,Desktop,2024-03-29,102,35,1,92,9,Completed,Yes,4.1,Positive,1,31-37
STU0610,26,Male,Chennai,Master's,Working Professional,Business Intelligence,BI Tools,4499,Desktop,2024-09-19,24,43,7,96,17,Completed,Yes,4.7,Negative,1,25-30
STU0611,24,Female,Bangalore,Bachelor's,Job Seeker,SQL Fundamentals,Data Analytics,2499,Desktop,2024-05-31,35,26,7,89,23,Completed,No,3.1,Negative,1,18-24
STU0612,21,Female,Pune,Bachelor's,Working Professional,Data Science with Python,Data Analytics,4999,Mobile,2024-03-12,83,12,3,98,2,Completed,Yes,3.8,Positive,1,18-24
STU0613,43,Male,Chennai,Bachelor's,Working Professional,Power BI Masterclass,BI Tools,3499,Mobile,2024-07-15,70,13,18,70,6,Dropped,No,0.0,Neutral,0,38-44
STU0614,38,Male,Ahmedabad,Bachelor's,Student,Digital Marketing Analytics,Marketing,3999,Desktop,2024-04-01,40,36,17,72,29,Completed,Yes,4.2,Positive,1,38-44
STU0615,35,Male,Ahmedabad,High School,Working Professional,Digital Marketing Analytics,Marketing,3999,Desktop,2023-06-12,54,47,0,34,27,Completed,Yes,3.1,Positive,1,31-37
STU0616,30,Male,Delhi,Bachelor's,Freelancer,SQL Fundamentals,Data Analytics,2499,Mobile,2024-05-01,109,29,19,69,5,Completed,Yes,3.1,Positive,1,25-30
STU0617,28,Male,Hyderabad,High School,Job Seeker,Power BI Masterclass,BI Tools,3499,Desktop,2024-04-05,44,38,14,90,17,Completed,Yes,4.6,Positive,1,25-30
STU0618,41,Female,Chennai,Bachelor's,Student,SQL Fundamentals,Data Analytics,2499,Desktop,2023-09-23,62,46,17,94,2,Completed,Yes,4.2,Positive,1,38-44
STU0619,21,Female,Hyderabad,Bachelor's,Student,Statistics for Data Science,Data Analytics,3999,Mobile,2023-09-11,106,12,11,57,18,Completed,Yes,4.3,Positive,1,18-24
STU0620,42,Female,Kolkata,Master's,Student,Data Science with Python,Data Analytics,4999,Mobile,2024-10-14,99,15,0,59,10,Completed,Yes,3.4,Positive,1,38-44
STU0621,38,Female,Chennai,Bachelor's,Working Professional,Power BI Masterclass,BI Tools,3499,Mobile,2023-10-11,68,43,6,85,10,Completed,No,3.4,Neutral,1,38-44
STU0622,42,Female,Kolkata,Master's,Job Seeker,Machine Learning Basics,AI/ML,5999,Desktop,2024-06-17,33,6,18,58,6,Dropped,No,0.0,Neutral,0,38-44
STU0623,21,Female,Delhi,Bachelor's,Student,Excel for Analytics,BI Tools,1499,Mobile,2024-05-11,77,47,0,93,27,Completed,Yes,4.8,Positive,1,18-24
STU0624,27,Male,Bangalore,Bachelor's,Working Professional,SQL Fundamentals,Data Analytics,2499,Mobile,2024-10-03,56,26,6,36,12,Dropped,No,0.0,Negative,0,25-30
STU0625,22,Female,Ahmedabad,Master's,Working Professional,Data Science with Python,Data Analytics,4999,Desktop,2023-09-02,36,44,1,26,17,Dropped,No,0.0,Negative,0,18-24
STU0626,26,Male,Delhi,High School,Student,Business Intelligence,BI Tools,4499,Desktop,2023-10-09,54,34,6,58,27,Completed,Yes,3.6,Positive,1,25-30
STU0627,41,Other,Ahmedabad,Bachelor's,Working Professional,Python for Beginners,Programming,1999,Mobile,2024-03-26,107,14,18,87,13,Completed,No,4.8,Positive,1,38-44
STU0628,20,Female,Bangalore,Master's,Student,Business Intelligence,BI Tools,4499,Mobile,2023-03-21,19,27,12,54,20,Dropped,No,0.0,Negative,0,18-24
STU0629,34,Female,Kolkata,High School,Working Professional,Python for Beginners,Programming,1999,Desktop,2023-10-20,43,34,4,70,28,Completed,Yes,3.4,Positive,1,31-37
STU0630,20,Male,Bangalore,High School,Freelancer,Web Development with HTML/CSS,Programming,2999,Tablet,2023-08-29,12,6,18,66,16,Dropped,No,0.0,Negative,0,18-24
STU0631,33,Female,Ahmedabad,Bachelor's,Working Professional,Machine Learning Basics,AI/ML,5999,Desktop,2023-10-06,11,49,0,55,10,Dropped,No,0.0,Negative,0,31-37
STU0632,21,Female,Ahmedabad,High School,Student,Web Development with HTML/CSS,Programming,2999,Desktop,2023-12-10,70,45,0,83,27,Completed,Yes,3.4,Positive,1,18-24
STU0633,35,Male,Hyderabad,Bachelor's,Job Seeker,SQL Fundamentals,Data Analytics,2499,Mobile,2023-11-24,12,49,17,32,21,Dropped,No,0.0,Negative,0,31-37
STU0634,34,Male,Pune,Bachelor's,Working Professional,SQL Fundamentals,Data Analytics,2499,Mobile,2024-07-07,91,45,0,37,2,Dropped,No,0.0,Negative,0,31-37
STU0635,24,Female,Delhi,Master's,Freelancer,Python for Beginners,Programming,1999,Mobile,2023-03-24,41,19,4,40,2,Dropped,No,0.0,Negative,0,18-24
STU0636,41,Male,Chennai,Master's,Student,Power BI Masterclass,BI Tools,3499,Mobile,2023-05-22,25,31,8,84,23,Completed,Yes,4.5,Positive,1,38-44
STU0637,40,Female,Ahmedabad,Master's,Student,Data Science with Python,Data Analytics,4999,Desktop,2023-06-04,106,37,11,27,7,Dropped,No,0.0,Negative,0,38-44
STU0638,22,Male,Delhi,Bachelor's,Student,Statistics for Data Science,Data Analytics,3999,Mobile,2023-08-25,3,39,8,67,6,Dropped,No,0.0,Neutral,0,18-24
STU0639,29,Male,Hyderabad,Master's,Student,Digital Marketing Analytics,Marketing,3999,Mobile,2024-01-28,3,31,17,62,1,Dropped,No,0.0,Negative,0,25-30
STU0640,34,Female,Bangalore,Bachelor's,Working Professional,SQL Fundamentals,Data Analytics,2499,Tablet,2023-06-06,84,25,10,72,12,Completed,No,4.5,Neutral,1,31-37
STU0641,40,Male,Hyderabad,Master's,Job Seeker,Web Development with HTML/CSS,Programming,2999,Mobile,2023-08-08,28,38,0,46,13,Dropped,No,0.0,Negative,0,38-44
STU0642,30,Female,Mumbai,Master's,Working Professional,Web Development with HTML/CSS,Programming,2999,Mobile,2023-03-07,23,19,18,38,12,Dropped,No,0.0,Negative,0,25-30
STU0643,40,Male,Mumbai,Master's,Student,Business Intelligence,BI Tools,4499,Mobile,2024-02-29,48,17,9,42,19,Dropped,No,0.0,Negative,0,38-44
STU0644,42,Male,Chennai,Bachelor's,Working Professional,Machine Learning Basics,AI/ML,5999,Desktop,2024-02-22,67,49,1,69,9,Completed,Yes,4.5,Negative,1,38-44
